drugName,condition,review,rating,date,usefulCount
Latuda,Bipolar Disorde,"""I am on two AAPs for my bipolar. Zyprexa which handles my anger, and Latuda which helps my intrusive thoughts. I have only been on it for a little over a month. Was on 40mg, was convinced that it wasn&#039;t doing anything for me and told my psych I wanted to come off of it. She tapered me down to 20mg for a week and was supposed to stop after that. After reducing down to 20mg the intrusive thoughts returned. I went back to my old ways of blockading my front door out of fear of an intruder, and not leaving my apt at night (zero rational reasoning for my actions). Called my dr and went back up to 40mg as of today. Will not be quitting.""",9,23-Feb-17,33
Latuda,Bipolar Disorde,"""I have Bipolar1 Disorder with history of psychotic features. I have just started taking 40 mg of Latuda per day, as I am being weened from 900 mg of lithium.  I was having so many adverse side effects, such as tremors, extreme dry mouth, weight gain and thyroid issues.  Additionally, it didn&#039;t seem to be working very well.  After a few days, I notice an amazing positive change in my mood, my appetite, and stability.  I am still on 800 mg. of Seroquel/day and 150 mg of Pristiq, but it all continues to go well, Seroquel will be the next to be reduced.  I am very optimistic, and have not felt this way in a long time.""",10,28-Mar-13,65
Latuda,Bipolar Disorde,"""I&#039;m on Latuda, the side effects are very irritating and scary! This time my RIGHT leg has that very unbearable (hard to explain) feeling, I fell asleep a lot at work, right in the middle of me writing something, I stumbled around and thinking it will be better if I took it at night, it WASN&#039;T! I woke up at 1am, having EXTREME panic attacks, overthinking EVERYTHING and just have these terrible, horrifying thoughts! I got outta bed and slipped, fell down the stairs and hurt my arm and knee! I also drooled a lot and had no appetite for 3 months!! But on the other side, it makes me calmer/happier and confident about things, but I can&#039;t stand the side effects!!""",4,7-Jan-17,26
Latuda,Bipolar Disorde,"""I had been on Latudia 2 yrs with excellent results I feel it saved my life. But, due to being on Medicare now the cost is not covered. I am now on the roller coaster trying to find the right fit for my Bipolar. This is very depressing.""",10,30-Nov-15,20
Latuda,Bipolar Disorde,"""Very  good medication.  I tolerated it well.  Makes me very relaxed, and calm mood.  But tired and little motivation.""",9,22-Apr-17,19
Latuda,Bipolar Disorde,"""For mixed mania sufferers.

This medication did a wonderful job killing a severe mixed mania that I had last winter. Most symptoms vanished within a week, though some persisted for a little over a month. But this was on the minimal dose.

Now for depression; it didn&#039;t exactly work wonders at all. In fact, I don&#039;t think it did anything. But again, a low dose at that point was 40 mg.

But yes, take this for mixed episodes. It can really help!""",8,21-Oct-15,14
Latuda,Schizophrenia,"""I was told that Latuda is a better tablet than taking my older tablet which is stelazine 10ml a day only side affect was that it made me tired all the time and I was sleeping that&#039;s all. So I&#039;m now on 60ml a day I had side effects bad ones and worse thing happened tonight i have never in my life been so aggressive against my daughter and my husband ....never had I been like that on Stelazine ..never...
My husband was in tears tonight because of my attitude and my aggressive behavior ...I didn&#039;t feel any remorse what so ever, definitely not a good tablet for me. I have both Schizophrenia and Bipolar and depression. I don&#039;t care how hard it is to get Stelazine but I&#039;m going to go back on the stelazine its so much better for me and my family.""",1,6-Oct-16,10
Latuda,Bipolar Disorde,"""300 lithium, klonopin, 20 Latuda...I took the latuda for 3 weeks. With in 2 days it made me emotional.. I cried about everything. I thought maybe it was a temporary side effect.. after 3 weeks I quit taking it, I couldn&#039;t handle being so emotional. I&#039;ve been off 4 days and I feel like I have regressed.""",1,29-Aug-15,25
Latuda,Bipolar Disorde,"""I&#039;ve been on Abilify seems forever. It did work well except for my sleep. So I began Latuda 4 weeks ago and so far my sleep is really improved and so has my moods. I haven&#039;t had any side effects except for the sexual one, which they all seem to take away from that. Highly recommend Latuda. Very expensive though. """,8,18-Jan-13,80
Latuda,Borderline Personality Disorde,"""I&#039;ve been going through this for 7 years and this is the first medicine to ever make me stable. Thank you Latuda.""",10,5-Jun-12,42
Latuda,Bipolar Disorde,"""I took Latuda for my recently diagnosed bipolar II. I started on 20mg and it was great for my mood. It did have a strange side effect of making me incredibly anxious to go to bed. I physically had to go to sleep at the same time every day or I would be jittery, irritable, and anxious the whole time I stayed up. My doctor thought going up in dosage could reduce this and help my mood more, but it just made the akthasia worse, leaving me with shaky hands and a clenching jaw as well. I wish this drug didn&#039;t have the physical side effects, because during the day I felt great!""",7,13-Jan-16,28
Latuda,Bipolar Disorde,"""I have been suffering with depression,anxiety and suicidal thinking since age 13. I&#039;m now 27 and have been on many different meds. Nothing has ever worked for me until I got prescribed latuda. There are a few side effects like nausea and headaches but that&#039;s nothing compared to how I felt before. I take 40mg daily and recommend it to anyone who is bipolar or depressed. It  REALLY works for me. I can actually live a happy and fulfilling life now. Good luck to all of you. Stay happy :-)""",9,18-Oct-15,38
Latuda,Bipolar Disorde,"""Therapist thinks I have bipolar II. I was taking cymbalta, trazadone and klonopin. I am now only on 40mg of Latuda and klonopin. I feel like a zombie. I have no desire to speak when I&#039;m with friends. I&#039;ve found myself drooling sometimes, letting a small amount of drool drip out. Very embarrassing. I often find myself staring out into nothing. I have trouble keeping still most days. I have to take it with food or I will become very nauseous. Also I must take it before bed because it makes me drowsy. I don&#039;t like this medication. I used to be more full of life even if I was depressed under the surface. Now I&#039;m just a bump on a log with nothing to say. Makes me sad about this.""",3,17-May-16,46
Latuda,Bipolar Disorde,"""None. I was prescribed this by my specialist as an alternative to lamotrigine for some unknown reason. I took a look at the side effects and decided it was incompatible with being able to work. After all, if I can&#039;t work, I can&#039;t afford treatment. """,1,6-Dec-16,9
Latuda,Bipolar Disorde,"""Latuda basically saved my life. I was suicidal and swung between severe depression and wild mania. I&#039;ve been on 80 mgs for about 3 months now and the only side effects I&#039;ve had were sleepiness ( which is good because I had raging insomnia) and some anxiety. Dr gave me a script for low does Xanax and Ive never felt better!""",10,2-Dec-17,0
Latuda,Bipolar Disorde,"""I&#039;ve been on 20mg Latuda for about 1 month. So far it has changed my life. I&#039;ve had NO side effects. I was worried about weight gain but none at all. I am eating more nutritionally and wanting to take better care of myself. I have struggled brutally with bipolar depression and attempted suicide several times not really wanting to die but to stop the horrific depression. I guess now there&#039;s a reason I&#039;m still here. I hope I&#039;m not being too premature in thinking this might last. But for now I&#039;m taking it one day at a time and enjoying the moment. Best medication I&#039;ve ever had so far. THANK YOU to whoever invented this!""",10,13-Jul-13,131
Latuda,Schizophrenia,"""I&#039;ve only been on this medication for 2 days but at 60mg once daily it dries my mouth out terribly and my mind is blank when around people. Hoping to move down to 40mg and if that doesn&#039;t work 20mg, If my doctor lets me. Trying to get the right dose is so stressful.""",1,29-Aug-15,17
Latuda,3</span> users found this comment helpful.,"""I wanted so badly to like this AP but after giving it a trial of two weeks I had to discontinue.  The good: lost my appetite and lost a few pounds   The bad: feeling wired with bouts of extreme agitation every day.""",2,23-Jun-12,3
Latuda,Bipolar Disorde,"""Love it , finally felt normal or what I think it means , only problem I have is the restless legs its much worse now that its been increased to 80mg , but I was fine on 60mg , my solution is to sponge my legs with cool water as it happens at night , helps a bit . Otherwise its the magic bullet for me.""",8,22-Nov-17,2
Latuda,Bipolar Disorde,"""I have some kind of Depressive Disorder-- Never have had a diagnosis done but I ruminate a lot. I also suffered a manic episode a few months ago which served to make me feel more trapped and hopeless than ever. I started Latuda about 6 weeks ago at 20 mg. My psych was confident about this medication. Three weeks into the treatment I began to feel way less depressed. I was socializing more, and I wouldn&#039;t get stuck in my thoughts. It was wonderful. Unfortunately it lasted only for a few days and the depression came back. I continued to work with my doctor and we increased the dosage from 40 to 60 to 80. Right now, I am tapering off of it and feeling more miserable and incapacitated than I have in my entire life. It&#039;s horrible. I feel like I don&#039;t know what to do with myself. The voice in my head is relentless.

This medication made me worse, and my psych and I had very high hopes for it. I couldn&#039;t sleep on it as well. I wanted to stick it out to see if a higher does would work for me but decided that the depression I&#039;m experiencing now is much too intense to push on through. I&#039;m going to see her ASAP after the holidays and ask to be put on Lactimal. Maybe this will work for you, but it was not my niche. I&#039;m giving it a two only because I experienced no side effects aside from the insomnia, and Seroquel took care of that.""",2,29-Dec-15,26
Latuda,Bipolar Disorde,"""I started on 20 mg of latuda. I now take 80 mg at night after supper. I also take pristiq and lorazapam. I have been good for five Years on it. No bad side effects. I do go to bed and take the meds at the same every day.""",10,17-Apr-16,36
Latuda,Bipolar Disorde,"""It has been working since going from 20mg to 40mg I am able to deal with stress better decreased rage. But I have noticed decreased appetite and decreased sex drive. Will be looking at adding other meds to bring up my mood. I still get depression symptoms throughout the week not all days. I am reluctant to increase my dosage to 60mg will try it out for a few more weeks have been on it for almost 3 months""",8,4-Apr-17,17
Latuda,Bipolar Disorde,"""I used to take it at bedtime, but was getting nauseated.  I switched to taking it with dinner and the nausea has subsided quite a bit. I&#039;ve gained weight according to the scale, but that&#039;s due to constipation the last couple of weeks.  My stomach is sticking out more, but I&#039;ve actually lost a couple inches everywhere else since being on the meds.  Constipation was already an issue for me, so I don&#039;t blame the meds for it.  Overall, it&#039;s been great. I&#039;m not angry all the time anymore, no more yelling or crying, no binge eating, etc.  I&#039;m a lot happier and more motivated to do anything and everything.""",8,30-Jul-17,29
Latuda,Bipolar Disorde,"""I&#039;ve been taking Latuda for about half a year already. It has stopped the voices, and visual hallucinations for a little while. But then they come back after awhile, I&#039;m on the highest dose right now 160mg and I have had less frequent hallucinations but they are still there. I am currently taking it with 5mg of Zyprexa. I also have noticed a notable amount of weight gain, I went from 130lbs to 170lbs. I&#039;m also on 5 other medications, so it&#039;s hard to target which is causing the weight gain. I&#039;m also concerned about my blood sugar and the possibility of getting diabetes.""",8,28-Nov-14,40
Latuda,Bipolar Disorde,"""It&#039;s been about 6 weeks on Latuda. During this time I experienced joint pain, severe anxiety and panic attacks. I have asked for advice from pharmacists, doctors and other sources. I have Ativan to help with the akathesia. Lamictal started helps with the panic and anxiety but helps the Latuda built up a wall between my brain and body.   And Latuda - I can only sleep a couple hours each night.  No drowsiness here. What I really want is to be titrated down to 20 mg and see if the side effects are negated. Otherwise looking towards seroquel...help!""",4,17-Aug-17,7
Latuda,Bipolar Disorde,"""I&#039;ve been on this medicine for 2 months now. They up&#039;d my dosage every week as follows, 20mg, 40mg, 60mg, 60mg went to my check up and I still felt very irritable and mean so she bumped me to 80mg and said that should work. NO! I hated it! I felt like I was jumping out of my skin, I couldn&#039;t sit still and felt so antsy that I couldn&#039;t sleep. I had to drink a beer or take a Xanax to fall asleep. I decided to take matters in my own hands and dropped myself back down to 40mg and I feel great now. I have no depression and I feel alive again. My anxiety is still here but will be back on my Klonopins soon to help. I HAVE to take this with dinner or I feel nauseous.""",9,25-Aug-15,29
Latuda,Schizophrenia,"""I have been taking Latuda for schizoaffective for the past 14 months. 
I have been sleeping like a baby and have no delusions what so ever. 

BUT

I have been very addicted to temptations. I have been drinking a lot more than usual and I gained a total of 20kg in these 14 months. My lifestyle is not helping either. I just feel empty, careless, disorganized and unhappy. I do not have motivation to even wash the dishes or dress up like I used to. I am ready to switch to another medication but this med is good for delusions. 

One of the severe side effects that I have experiences is I have been talking to myself. Repeating my thoughts out loud all day everyday.""",4,2-Dec-16,13
Latuda,Schizophrenia,"""Started on 10mg-increased to 20 then to 40. The blurry vision cleared up for the most part after a few months.  Latuda definitely makes me feel better. Not 100%... but better. Having to take with 350 calories is difficult, especially before bed  and the weight gain was pretty bad but then started taking calcium, magnesium, zinc and dropped the weight... weird... but it works. Just need to make sure the magnesium is maleate... others make me to tired.""",7,15-Sep-17,1
Latuda,Bipolar Disorde,"""I&#039;m on day 6, @20 mg.  I&#039;ve been waiting for this feeling for a long time.  I have energy, no brain fog, I don&#039;t feel like isolating myself, most of all I feel happy.  I&#039;m having weird dreams but I can take that.  I&#039;m not sitting on my assets for days without showering bc it was so laboring just to think much less move.  I don&#039;t ache in the way I have been for nearly 8 years.  I also feel like there&#039;s an open communication between my brain &amp; body now...before  I had great ideas of things to do but my body wasn&#039;t receiving the message.  I can think and remember things now. I got to a point where my head was so tired I had to keep my eyes closed and it&#039;s gone now.  This is going to change my life...that&#039;s amazing.  I can&#039;t wait!""",10,12-Nov-15,45
Latuda,Bipolar Disorde,"""This drug was a terrible experience for me. It worsened my depression and anxiety symptoms but one of the most unbearable parts was the restless leg syndrome. I couldn&#039;t sleep. I would lay awake for hours with the craziest feeling in my legs. Brain fog. I slowly was weaning off and then quit cold turkey because I wanted this OUT of my system! 

All in all, do NOT recommend.""",2,15-Nov-17,2
Latuda,Bipolar Disorde,"""I started taking 20 mg of Latuda in addition to the 900 mg of Lithium that I&#039;ve been on for over 10 years. Even before the dosage was increased to 40 mg after one week, I noticed a difference in my mood: I became less depressed, wanted to do things like cleaning up, less withdrawn, and the suicidal thoughts disappeared. My sleeping is still not as good as it should be however even with the 25 mg of Seroquel which I sleep very poorly without. I also take Lorazepam as needed for anxiety. I am starting on 80 mg dosage of Latuda shortly, and if all goes well my psych said the Lithium may eventually be dropped.""",9,28-Nov-13,91
Latuda,Bipolar Disorde,"""I am 58 with diagnosis received over 15 years ago.  I have tried several antidepressants and antianxiety medication with little if any relief.  Upon expressing frustration with my doctor, it was suggested to try latuda.  I am on day 8 of 20 mg.  Almost immediately felt calmer, clearer thinking, interest in my forgorgotten enjoyments.  I am in good health physically.  So far, no signs of any side affects and no weight gain at all (I gain weight easily) and gained over 20 lbs over the years using celexa and other antidepressants.  My diagnosis was changed after 14 years to bipolar 1 same doctor all these years.  I was afraid of medicines but deep depression forced me to try again. I&#039;m happy so far with latuda. Good luck and God bless.""",8,12-Nov-16,55
Latuda,Bipolar Disorde,"""I went through a traumatizing story but, I rather just tell you the thoughts on lutuda. Unfortunately, I&#039;m on it due to suicidal thoughts according to these amazing doctors  (being sarcastic!). I wasn&#039;t suicidal the least. But, I&#039;ve been on this medication for over a month I&#039;m taking lutuda at 80 mg and cymbalta at 30mg. Latuda is working for depression but, I still cry everyday because of my experience which was horrible.. I&#039;m taking cymbalta for chronic pain and its helping, I rather take only cymbalta I don&#039;t feel safe with latuda I honestly do believe latuda is for personality disorder and I don&#039;t even have that.. But, the doctors keep giving me drugs I do not need to stabilize me.  I want to get off asap""",6,9-Dec-15,13
Latuda,Bipolar Disorde,"""I started on 20 mg of Latuda for bipolar and anxiety disorder. I felt the same as I always do during the first week of starting latuda. Then I upped it to 40 mg a week later and about an hour later I felt super tired , dizzy , confused , slow heart beat , and UN aware of what was going on around me. And to make it all worse I had trouble sleeping. But I felt so weak like I needed to sleep but couldn&#039;t. I&#039;m unsure whether I should continue or discontinue it. Overall rating on this drug would be a 5. Those were terrible side effects and they hit me hard.""",5,30-Aug-17,14
Latuda,Bipolar Disorde,"""This medication should not be being prescribed for Bipolar 2, a milder form of a different illness, called Biploar 1, for which this medication works very well. Folks, Doctors NEED to be using SCIENCE to treat illnesses, not giving out random prescriptions for 2+ medications for 1 illness. If your Doctor is not doing monthly blood tests AT LEAST to see how the medications are affecting your body chemistry and serotonin levels, then you need to fire the Doctor and find one who does do his/her job the right way, and who is good at the science part of the job. Every medication you take counteracts and interacts with the other medications and the foods and other things that you put into your body each day messing with the chemistry of your body""",6,11-Feb-17,18
Latuda,Schizoaffective Disorde,"""I have now been on a 40mg a day dose of Latuda since April 18th, 2011, and it is now September 10, 2011. I have found the Latuda in conjunction with 200 mg of Geodon, I have been on it since 2002. I am now as balanced as I have been in the last 41 years. The only side effect has been a dry mouth; however, I have no teeth, at age 51, and it is not bad.""",10,10-Sep-11,28
Latuda,Bipolar Disorde,"""I was prescribed Latuda, and I only took it for about two weeks before begging to be switched to something else. It might have just been me, but it made me angry and uncomfortable all the time. Restless, pissed off, and definitely did not help my depression. I&#039;m now taking Abilify and Seroquel and those seem to be helping a lot. I&#039;m writing a review as a caution to those just starting: if you get raged out while on this medicine, SWITCH right away! This is not supposed to happen!""",2,18-Nov-14,75
Latuda,Bipolar Disorde,"""I have taken this med twice in the past few years. Because of ECT I couldn&#039;t remember my prior experience but for some reason I was taken off it. I remember now. I experience crippling nausea and irritability. I makes me mean. Also within 15 minutes of taking it I&#039;m so sick I have to lie down. I&#039;m going to ask my psychiatrist to take me off it. I just can&#039;t function with so much nausea. :(""",5,26-Jul-15,22
Latuda,Bipolar Disorde,"""I was switched from Abilify (which was amazing), to Lamictal (horrible, didn&#039;t work), to Latuda.  I&#039;d say that Latuda is a great medication for me.  I have no side effects, have finally been able to get on a normal sleep schedule, and haven&#039;t had any manic episodes.  I feel normal again!  I take 40mg at night.  I also take Celexa 40mg daily and 1mg Ativan as needed.  I also take a lot of vitamins.  I&#039;ve been taking Latuda for 8 months.""",10,6-Nov-12,62
Latuda,Bipolar Disorde,"""Irritable, agitated, impatient, anxious and increased anger.""",2,18-Aug-11,67
Latuda,Bipolar Disorde,"""Great! Slow start but kicks in well and helps with high mania and low depression. On 160mg daily. Makes me sleepy at night so I take 1 and 1/2 at night and half in morning.  No weight gain.  Getting smarter. """,10,18-Sep-13,61
Latuda,Bipolar Disorde,"""Just started 80mg at night with a meal. Was taking Seroquel 400mg at night, gabapentin 4000mg a day and depekote xr. Found a great shrink and was re diagnosed bi-polar I. In the past it was bi polar II.  I never gained weight since I am Type 1 diabetic. Along with 0.5mg klonopin twice a day as needed for panic disorder. Life seems brighter when I wake up. I am on no opoid meds. It seems this new drug doesn&#039;t spike glucose levels like most bi polar meds eg. Seroquel. """,9,13-May-15,31
Latuda,Bipolar Disorde,"""Amazing medicine. I tried almost everything with no results.  I felt hopeless and wanted to die until Latuda. It has made a great difference in my life in less that 3 weeks.  I now feel again....amazing!  Only draw back is the cost if you do not have insurance but thankfully I do.""",9,22-Jul-14,90
Latuda,Bipolar Disorde,"""I was first put on Abilify for 1.5 years for bipolar 2 disorder. On abilify I gained 60lbs and was never in a &quot;stable&quot; state although it did help some. I still would get manic a lot and hypersexual. I was then placed on rexulti for a couple months, it kept me ok but not stable. I would still get hypersexual &amp; horrible ups &amp; downs. Now I&#039;ve been placed on Latuda by a new psychiatrist. I&#039;m starting on 20mg and its already changed my life! I feel &quot;normal&quot; and have real emotions! Tonight I&#039;m starting 40mg and in two weeks starting 60mg. I&#039;m so happy Latuda was made. I&#039;ve already started loosing weight within a week!""",10,3-Oct-16,45
Latuda,Bipolar Disorde,"""When I was first prescribed it, it was pretty nice. It stabilized my mood and turned off the &quot;static&quot; in my head, and could think way clearer. My family commented on how much I was more like myself again. However, over time, I think it lost its effectiveness and eventually suffered a bout of akathesia. I switched to Geodon, which I find better than Latuda.""",5,31-Jan-15,45
Latuda,Bipolar Disorde,"""The worst antipsychotic I&#039;ve ever taken. I could barely walk and my rigidity was so bad my legs seized up totally.""",1,18-Oct-16,18
Latuda,Bipolar Disorde,"""Lauda has been a life saver for me. I am bi polar 1 with rapid cycling. I&#039;ve been on this drug for about six months and I am happy and stable. The two things I recommend though are take it at night and take it with a meal. The first few months it made me so sleepy but that eventually wore off. Good luck!""",10,25-Sep-15,37
Latuda,Bipolar Disorde,"""Since starting on 80 mg Latuda along with Buproprion my Bi-Polar mood swings are at bay, I feel no social anxiety or awkwardness and am not fearful much like I used to be. I am more like the authentic self I was when I was younger before my diagnosis: outgoing, articulate, motivated, upbeat/hopeful, productive, stable &amp; high-functioning + energetic. I have been able to quit coffee, cigarettes &amp; carbs due to my new found motivation, will be transferring to a large University soon, function better under pressures of work &amp; motherhood &amp; find it much easier to maintain my 12 Step Recovery Program &amp; stay clean &amp; sober too! I would highly recommend Latuda for anyone lacking focus, drive or positive feelings to see if it effects you as profoundly.""",10,7-Jan-13,141
Latuda,Bipolar Disorde,"""Thanks to Latuda, I have my life back! I&#039;ve
taken so many medications in the past with no
relief of my symptoms until Latuda! I wish I had known about Latuda years ago.""",10,11-Nov-14,53
Latuda,Bipolar Disorde,"""Currently take 80mg once a day for bipolar II.  Take with food at night, otherwise feel nauseous. Used to be terrified of going out in public (grocery store) and now I no longer feel anxious going shopping by myself.  Had extreme road rage, everyone around me made me angry.  I have no road rage at all now, even with LA traffic.  I can go dancing with my friends and be completely sober, when before I&#039;d have to have a few drinks before I&#039;d even think about stepping out on the dance floor.  Latuda has really changed my life I am more social, less irritable, and just a better person to be around.""",10,25-Feb-16,71
Latuda,Bipolar Disorde,"""I&#039;ve had a horrible experience on this medicine. It makes me really irritable, even more depressed and anxious. """,1,9-Jun-14,73
Latuda,Bipolar Disorde,"""I have been taking Latuda for two years. I take 10 onenight and 20mg the next night. I have no side effects and the drug works very well. My only complaint is that I feel very blah. Nothing excites me. I think I am taking too much. I am very sensitive to medicine. I am going to try only 10mg every night and see if that helps....otherwise a wonderful drug.""",9,25-Apr-16,47
Latuda,Bipolar Disorde,"""After taking for a week I felt awesome! My mood improved tremendously!! Then at about two weeks my muscles in my hands stiffened up and they were very restless. It was a horrible feeling so I stopped taking it""",5,20-May-15,24
Latuda,Bipolar Disorde,"""As far as I&#039;m concerned it&#039;s a miracle medicine for bipolar. A week and a half ago I was so bad off that I didn&#039;t want to live. My mother called my shrink at about 6PM, he called in a prescription, and I took 20mg at around 7PM. When I woke up the next morning I felt fine, and I&#039;ve pretty much been that way since. Some of it may be due to the placebo effect, but I don&#039;t think a whole lot because such a dramatic improvement has never occurred when I&#039;ve started other medicines.""",10,21-Nov-12,88
Latuda,Schizophrenia,"""Latuda has been very helpful to me. I have not gained any weight. The symptoms have lessened to the point where I am much more functional and can follow my daily routine. So far so good.""",9,19-Jul-13,61
Latuda,Bipolar Disorde,"""This med had saved my life!!! I was addicted to heroin and xanax trying to always self medicate the effects of bipolar. I tried so many meds and had so many dangerous side effects like a bad rash from lamictal and muscles locking up from 3 other meds and had to get rushed to the hospital to get Benadryl shots. Ever since I&#039;ve been on this I feel like I did when I was a kid very free and level, no crazy obsessive thoughts or cravings. I have not had a drug craving at all, nor do I want anything to do with drugs bc now that my mind is clear and balanced I have no use for them . This med definitely is the main thing helping me stay sober and it saved me from myself and my thoughts!!!!!""",9,28-Feb-17,62
Latuda,Bipolar Disorde,"""I have been taking Latuda 40mg for nearly 1 month now. Diagnosed Bipolar II since I was in my mid forties. I am now 65 years old. So far this medication has been very effective. No depression for 3 weeks. No hypomania so far. Seroquel worked fairly well but not as well as Latuda. I have lost a few pounds since I started Latuda. I have recieved some samples and will purchase this drug from Canada due to the outrageous cost here in the USA. My Medicare copay is $450.00. In Canada I can get a 30 day supply for about $180.00. Otherwise I would have to take something else and likely much less effective. Latuda is a great medication for me but it is truly incredible and in a way evil that 30 tablets retails for $1200!""",9,16-Jul-17,17
Latuda,Bipolar Disorde,"""I am now more productive, NOT sleepy, and Happy! No more suicidal thoughts! I want to be involved in my family and their needs. I have been on 5 meds before Latuda, this has changed my life! I look forward to every next day.""",10,6-May-13,132
Latuda,Bipolar Disorde,"""I have been on Latuda 80mg for almost 2 months for bipolar. I can&#039;t function. It has made me more depressed than ever and I wasn&#039;t even depressed in the first place. All I had was really bad anger. Doctor told me I am bipolar???? I use to be happy and full of energy. Now I can&#039;t get out of bed.""",1,29-Mar-16,21
Latuda,Schizophrenia,"""I generally suffer from bipolar, anxiety and some form of psychosis, the delusions from psychosis caused most of my anxiety and I had to be put on Wellbutrin, risperodone, and klonopin. With this medication my simptoms of psychosis are much better relieved and I was able to withdraw from using klonopin all the time to control my anxiety. I found what I needed.""",8,5-Mar-17,12
Latuda,Bipolar Disorde,"""I have been on latuda for two years.  I increased the first time and slept like a baby (I had terrible insomnia and nightmares on 20 mg).  I just increased my dose to 60 mg and now I&#039;m back to waking up every single night at 3:00 am and feel wide awake.  I also have very vivid dreams on this med.  However, it controls my symptoms so well that I won&#039;t stop taking it.  It is the only medication in its class that works for me.  I miss sleeping well, but the benefits outweigh the risks for me.  Just in case anyone is wondering, when it&#039;s combined with gabapentin at night, I have no trouble sleeping, so I&#039;ll definitely add that back into the mix.""",7,6-Mar-17,27
Latuda,Bipolar Disorde,"""I take 20 mg of latuda in the am with 450 mg of wellbutrin and at night I take 60mg of latuda with 150mg trazadone, 60 mg of inderal and 1 mg of clondine per day as needed. Latuda has changed my life no more racing thoughts. No more bugging out in public or on people . Just have to eat with food because it does make me nauseous. I recommend this for young adults who are manic or have a personality disorder.""",10,8-Nov-15,25
Latuda,Bipolar Disorde,"""Struggled with undiagnosed bipolar disorder for 8 years. Finally got on the right cocktail with Latuda included. I&#039;m at 60mg and it has stopped my cycling (I&#039;m a rapid cycler). No side effects, except for weight loss and difficulty gaining it back (which may be great for some of you, but I&#039;m a former anorexic so not so great on that front). Did not change my intake of food ... but the med definitely decreased my appetite. Would HIGHLY recommend giving this med a go. And I&#039;ve been on practically everything -- this is literally the only thing that has made my life live-able again.""",10,8-Mar-13,125
Latuda,Schizophrenia,"""In my opinion only, this medication has marginal efficiency in treating the positive and some negative symptoms of my psychosis. This medication help me think better and organize my thoughts more clearly, along with significantly reducing most of my delusions. However, from my personal experience I do not feel that this medication is very effective in treating depression, or depression related issues such as crying and getting angry easily. Otherwise, this medication also has some positive effects in treating bipolar symptoms.""",8,22-Jun-13,41
Latuda,Bipolar Disorde,"""I&#039;m hoping my comments reaches out to those who like me gave up on medication time and time again as it affected their work outs. As a long distance runner and someone suffering from years of major PTSD and Anxiety, it was nearly impossible to have the stamina to run while on meds. I&#039;d have to grin and bear the struggles of my PTSD without meds during my years of marathon training. Cymbalta and Latuda have been the perfect combination for me. Though Latuda is more for Bi-Polar, it has helped many people with PTSD, like myself. I have no weight gain and I have plenty of stamina to do my running. I&#039;m so grateful to God and my doctor for finding the best program for me. If you&#039;re an athlete, help is out there.""",10,14-Mar-17,62
Latuda,Bipolar Disorde,"""I&#039;m diagnosed with bipolar 1 disorder with psychotic features. When I first started this medication about 8 months ago, I would get extremely tired soon after I took it, also nauseous. I have to take it at night. The tiredness put me in a low mood but not depressed. After steadily taking it, my doctor put me on a stimulant and that cancels out the tiredness. Honestly I&#039;m so happy at this point in time and I&#039;ve come so far. I have a job now and a 4.5 GPA and I volunteer. It really has changed my life. I also lost almost 40 pounds and I feel healthier and love life. If you take this medicine everyday and stick to it, it really works. If I skip I definitely feel very agitated and paranoid and angry. I take 40mg a night, sometimes I do still get nauseous.""",9,24-Nov-14,83
Latuda,Bipolar Disorde,"""After 6 years of different meds that never worked I was put on 20mg of latuda. Didn&#039;t do anything, didn&#039;t work at all. Doc upped it to 40mg. Taking 40mg gave me maybe 3 weeks of terrible headaches and nausea. Then one morning I woke up and actually felt good, well rested, clear-headed...was such a strange feeling to me. Then I turned on some music and I actually FELT music again, I started dancing around while getting ready. Started reaching out socially, started exercising, and started actually taking a shower every morning again! I can not express in words how good and normal I feel, I actually feel things again. Latuda did a 180 degree change on my life, thanks to the researchers who created this drug, you guys are amazing!""",10,30-Aug-15,85
Latuda,Schizophrenia,"""Latuda has been a hero in my battle against schizophrenia.  Aside from having to take with food and having trouble cooling off in hot weather I am very glad to have latuda. This drug makes it impossible for me to function acceptably in life due to side effects such as sedation and other cognitive issues.  So I accept that gladly as it cures my schizophrenia. I take 120 mg each day. I try to save my pill as late in the day as I can but usually take it around one o clock. So I cannot function at a job acceptably and need help functioning at home occasionally but my schizophrenia is entirely in check for the most part.""",10,12-Aug-16,15
Latuda,Bipolar Disorde,"""I have Bipolar Disorder II, diagnosed 4 years ago. I&#039;ve taken a wide variety of medicines during that time. In my experience, many medications are good for ending a manic episode, but nothing has ever helped me with the ensuing, longer-lasting depressions.  3 months ago my psych suggested Latuda, and I agreed with zero expectations of success.  The result has been miraculous.  Within a week of starting, all negative feelings were gone.  I experience nausea when I take it, but that is a small price to pay for such a major shift in my well-being.  My appetite remains normal, and I&#039;ve lost 5 pounds since starting Latuda because I have motivation to exercise again.  Highly recommended to anyone who is BP II and wants to break out of depression.""",10,19-Dec-13,186
